Content,Date,User
"¿Cómo va el abasto de medicamentos oncológicos?
#NoHayQuimios",3 ago.,@Vivianolala
"🇲🇽MARATON DE SEGUIDORES🇲🇽

Solo para los que estén en contra del autoritario de López.

#SiguemeYTeSigoYa

🔁Da RT

Escribe
#15SepLutoNacional

Sigue a los que escriban #15SepLutoNacional y den RT.

UNIDOS seremos mas fuertes.

HAGAMOS TENDENCIA

#15SepLutoNacional

👍🏼👍🏼👍🏼",3 ago.,@OmarIva71061938
"No tienen dinero, como van hacer que millones de niños y jóvenes tomen clases 

Hay niños que no tienen televisión",3 ago.,@rr_analu
"Si la SALUD es primero justamente USTED DEBE IRSE PORQUE USTED CARECE DE SALUD MENTAL
SUS MENTIRAS A TODA HORA LA NEGACIÓN DE LA REALIDAD Y SU REALIDAD ALTERNA SON SÍNTOMAS DE PSICÓPATA NARCISISTA ESQUIZOFRENICO",3 ago.,@Patrici70747120
"La radio y relevisión privada al servicio de la educación en México.

¡Bravo por el país!

¡Bravo por esas empresas!

Pero sobretodo,

                    ¡Bravo por el presidente!

¡Duela a quien le duela!

Porque a quien le duela

¡NO LE INTERESA MÉXICO!",3 ago.,@RicardoCabo21
"buen dia mi presidente.

Presentes como siempre para verle y escucharle.

Su pueblo le quiere y cree en usted 

Saludos",3 ago.,@forozcolg
"Ojalá y mandaran a las casas los libros de la SEP, así como mandan toda la propaganda electoral.",3 ago.,@MissCocorita
"Debemos caminar hacia una salud universal, gratuita y preventiva, que llegue a todos los rincones más olvidados del país...luchemos por una salud para todos.
#RedAMLO #TropaCHE",3 ago.,@DavidPorCuba
Dejare de decirte pendej0 cuando se acabe la corrupción viejo pendej0! Corrupto y demagogo!,3 ago.,@jorge_macias_m
"Hacerlo a distancia es una buena decisión, lo celebro. Por favor consideren el utilizar a las autoridades para obligar a la ciudadanía a quedarse en casa a menos que sea para trabajar o comprar víveres. Los hospitales están colapsando, urge tomar medidas más serias.",3 ago.,@Elegido123_
Buenos días señor presidente un día perfecto para reventar hígados consevadores de la Oposición,3 ago.,@gerardoaz1993
"Pues ya superé sus complejos y usé un cubre bocas, necesitamos bajar el contagio y usted debe ser el ejemplo... ya superé sus traumas con Calderón y póngase a trabajar",3 ago.,@GsMickey
Es un verdadero honor estar con mi presidente @lopezobrador_  👍,3 ago.,@Memovich01
"...”sin dejar de enfrentar la peste de la corrupción y la impunidad”
No pues entonces seguramente va a desaparecer a Morena y a todo su gabinete!",3 ago.,@Nellycastro0801
"Jajajaja ! No estás haciendo Ni Madres ! No eres capaz de mandar un mensaje congruente a la población , poniéndote tapabocas ! , por mi que te enferme pero tienes muchos Nacos que aún te creen !",3 ago.,@VicMac123
Tú eres parte de la corrupción. Renuncia y te creeremos. Inútil.,3 ago.,@rodsainz1
"Negligente y desvergonzado 
Pobre Mèxico 
Deseamos que te largues",3 ago.,@FestivalChin
"Tu gobierno está lleno de corruptos, lo sabes y los proteges, y mantener al Dr Muerte de @HLGatell al frente esa es corrupción y criminal.
Cúantas muertes más para q quites al Dr. MUERTE?",3 ago.,@jorgecampuzan18
"De 20 minutos con 44 segundos , solo 30 segundos mencionó al COVID, todo lo demás lo dedicó a su propaganda de siempre , a las mismas acusaciones, las mismas calumnias, el mismo vómito, una desgracia como presidente!!!🤢🤮😡",3 ago.,@miguelbpo
"La única peste de la corrupción eres tu, mentiroso y perverso, solapas esa gente del gabinete
#AMLOseVA , #AMLOseVA
#AmloRidiculoMundial
#LopezEstasBienPendejo
#LOPEZGenocida , #ElCacas",3 ago.,@espinozagerardo
"¡¡¡Qué pintura tan trágica pusiste de fondo!!!
Muestra la tragedia y el dolor que has traído a mi patria, a mi país, a mi nación, a mis seres queridos, a mis compatriotas!!!
De los cuáles tú no formas parte!!!
Asqueroso  comunista de cuarta!!!!",3 ago.,@MerLEON22
No se ha cansado de hablar 18 meses seguidos de su palabra favorita: Corrupcion ? Engañabobos !! #MorenaCuevaDeLadrones,3 ago.,@BronstonRaqsa02
"Empieza por tu peste de gobierno corrupto, hipócrita!!!",3 ago.,@MexCamin
La peor plaga es usted.,3 ago.,@ElAmaDeCasa1
"Usted es el primer en politizar la pandemia, y también en minimizarla. ¿Cuántos muertos más cargará en su conciencia para cambiar la estrategia?",3 ago.,@pedroj86
La peste de México se llama Morena.,3 ago.,@jorg3leiner
"Pues sigo vue do a Bartlett, kakerman, horréndira, Guevara y otros etc muy quitados de la pena",2 ago.,@ibeer1952
Por dignidad encierren a este asesino: el mayor traidor a la patria que ha tenido esta nación.,2 ago.,@Asmodaeus666
"Cínico
Desvergonzado
Ladrón
Mentiroso
Populista
Asqueroso
Traidor
Hdp",2 ago.,@GerundioE
"¿Cuál corrupto está preso?
¿Cuántas vidas se han salvado gracias a ti, si somos 3er lugar mundial en mortalidad?

Lárgate ya, pinche inútil.",2 ago.,@luis_gj
"Seguirán combatiendo? Después de 47,000+ muertos, su estrategia contra el Covid es un desastre y mientras sigan los Ackerman, Bartlett, Nahle, etc en su gobierno, de corrupción mejor ni hable...",2 ago.,@ReginadelC
"Anciano imbécil y corrupto. No atendieron, ni atienden nada de la pandemia, 47,000 muertos x 3, lo confirman. La única peste, es morena, esa termina pronto. Corruptos y ladrones como nunca antes vimos y mire que sus maestros y socios priistas son ratas mayores.",2 ago.,@renebmex
"Oiga ¿no hay manera de que nos deje descansar aunque sea los domingos?

Ah claro, tiene que estarse promocionando todos los días y alimentar su ego...",2 ago.,@Anaro74
Porque no mejor combates tu ineptitud!,2 ago.,@pmigoya
"La peste de la corrupción es... Sin lugar a dudas... La peor pandemias sufrida por nuestro querido país... Nada ha cobrado tantas vidas y detenido el progreso y crecimiento de México, como lo ha hecho LA corrupción de los gobiernos PRIANISTAS",2 ago.,@calbert57
"Le quedo muy grande la presidencia, no va a poder resolver nada por dignidad ya deje de mentir y prometer algo que nunca va a cumplir. 

Esperamos su pronta salida de la presidencia.",2 ago.,@Tecuatl1975
"Andres Manuel, termina ya con esta falsa guerra contra la corrupción, esta cobrando mas vidas que la supuesta guerra contra el narco de Calderón

Ya son mas de 47 mil vidas que lleva esta pandemia y aun asi no entiendes que debes cambiar a tu epidemiologo

No escuchas a tu pueblo",2 ago.,@DTigreregio
"Mi presidente siempre tan trabajador.

Es un orgullo y ejemplo para todos los mexicanos.

Su pueblo le quiere con todo el corazón",2 ago.,@forozcolg
"Tu no has combatido NADA y por el contrario has sido muy mal ejemplo, lo peor que pudo pasarle a México en toda la historia, apestas fracasado!!!",2 ago.,@oscarrb35
"Encierra a los priistas y panistas, con eso se acaba gran parte",2 ago.,@mdBarbara1
"Cochinero que dejaron esos del PRIAN, ni hablar a componer, duro contra ellos. #4T",2 ago.,@anavibibi
"-Más de 47 mil muertes por COVID pero ahí sigue @HLGatell
-Pérdidas de Pemex: 952,000 MDP en 18 meses pero ahí sigue el agrónomo
-57 mil homicidios en 20 meses pero ahí sigue @AlfonsoDurazo 
-11 millones de nuevos pobres pero ahí sigue el peor presidente de México
#PobreMéxico 💔",2 ago.,@aracelibs
"Gracias Sr. Presidente por el combate constante e inteligente contra la corrupción heredada por los gobiernos neoliberales. 
Es un honor vivir en tiempos de su gestión.",2 ago.,@PabloMtzDelCam1
En usted confiamos. Adelante.,2 ago.,@ElReyTuitero
"¿No puedes pasar un solo día fuera de los medios, verdad? Horas diarias de mañanera, mítines, videos, mensajes en los que no dices nada relevante.

Cállate un rato y ponte a trabajar.",2 ago.,@VicOropeza
"Ya diganos algo nuevo, la gente cree que estoy repitiendo la programación porque sigue con el mismo discurso de candidato si mostrar verdaderos resultados.",2 ago.,@avieu
La peste de la corrupción y la impunidad se llama MORENA y se apellida Obrador.,2 ago.,@jokerobrador
"Tercer país en muertes señor, tercer país !",2 ago.,@Diego_Savoia_
Están en muy mal estado y tú sonríes. Fin.,2 ago.,@pedroj86
"#LOPEZveteYA  

Ni quieres, ni puedes... 

Presidente inepto, tibio e ignorante... 

Fuera el mal gobierno!!!

Al diablo con tu 4T!!!!",2 ago.,@Alejand30237155
PATÉTICO Sr.Presidente AMLO ... porfavor ya vayase ... YA NOS HIZO SUFICIENTE DAÑO !!!,2 ago.,@LionsAymard
"Yo le veo forma de M a tu economía, o sea, de mierda y peor que nunca y mucho antes de que azotara la pandemia está así, por tanto no quieras venir a lavarnos el coco",2 ago.,@ibeer1952
"Nuestro presidente siempre hablando con verdad, de frente, sin engaños y sin titubeos.

Si fuera el PRIAN nos dirian que la pandemia no nos hizo cosquillas y nos dirian muchas mentiras, cuando en verdad nos darian otra devaluación del peso y mucha desigualdad.",2 ago.,@forozcolg
"a ver pendejito, si hay alguien quien te apoya es porque ""trabajan"" contigo  ""pinches huevones"" o porque es gente ignorante y abusas de ellos. #hayquesermuypendejo millones que votaron por ti ya te  odian, pinche imbécil .",2 ago.,@Javier13Garcia
"Un abrazo fraterno, Presidente🇲🇽❤️",2 ago.,@lmletym
"El presidente que ha empobrecido más a México. Inepto, corrupto, autoritario, hipócrita, soberbio, ignorante, mentiroso, acomplejado y miserable. Así será recordado por la historia, aunque la quiera manipular.",2 ago.,@TCiceronis
Nuestro presi tan trabajador  😊 que orgullo.,2 ago.,@SoniaSenz4
"Eits!!!

Como estás midiendo la caída de la economía? Con el PIB? O con el Índice de Felicidad que propusiste?

Sin vergüenza...nadie cree más tus mentiras, tu ineptitud para gobernar el País y la pérdida del patrimonio y trabajo de millones de Mexicanos... 

#TeQuedoGrandeMexico",2 ago.,@metienne_64
#hayquesermuypendejo para creerle una sola palabra a este sátrapa miserable.,2 ago.,@AlexVillalvazo7
"Cuando uno escucha todo este rollo, se da cuenta inmediatamente porque tiene quebrada la economía del país. Negar la realidad únicamente postergará el amargo despertar. Pobre País. Pobres de nosotros",2 ago.,@manuelandrade65
"El cacas ya parece un anciano de 90 y no llega ni a 65 años,está bien madreado pero no entiendo porqué  ni se desgasta en el cargo el muy huevón",2 ago.,@MRAngelmoreno80
"¿Economía familiar popular y nacional? ¿Qué significa eso?¿A qué te refieres con popular? ¿La más común? Pero sí dices que es nacional no deberías de poner la conjunción coordinante “Y”. Me parece que solo cantinfleas para intentar apantallar a tus seguidores.  
#AmloFracasoTotal",2 ago.,@CarlosSalinas03
"Los expertos vaticinan una caída mundial del PIB del 5%, á México le pronostican una caída del 10% por el pésimo manejo de la pandemia, el problema es la 4t",2 ago.,@artemiopradoriv
"#hayquesermuypendejo para no recordar que por tu culpa...
Mueren niños con cáncer por falta de tratamiento.
Mueren miles de mexicanos de Covid19 por culpa de tu necedad.
Murieron los trabajadores en el hospital de PEMEX en Tabasco por la corrupción en la compra de medicinas.",2 ago.,@ZorroJL1
No entiendo como puede decir tantas idioteces y aguantar la risa.,2 ago.,@alex_dm71
Estuviste 18 años chingado que tenías todas las soluciones y cuando llegaste... Tienes todas las escusas,2 ago.,@rthur013
"Desempleo, muerte, inseguridad este es el verdadero informe, lo demás, es como siempre mentira y más mentira",2 ago.,@JESUSRPESCADOR
"Perdí 10 minutos de mi vida solo para ver la cara de satisfacción de este miserable en uno de los peores momentos para el país. 
CHTPM López",2 ago.,@FrancoRox
"A ver inépto empleado:
No me interesa tu punto de vista porque no has sido un empleado eficiénte.
No me interesan tus excúsas,eres el.peor empleado que México ha tenido en los ultimos veinticuatro años.
Hemos decidido despedírte.
Ya México ha perdido mucho en solo veinte meses.",2 ago.,@ManuelM57022300
"INCREÍBLE, Presidente. Va para Nobel de Economía para el 2021 en caballo de Hacienda. ¿Por qué mierdas explicaban las cosas así antes? Pero sobre todo, ¿POR QUÉ NO LAS HACÍAN ASÍ? ¿Qué basura enseñaban en las “maestrías” y “doctorados” de economía y finanzas? INCREÍBLE, repito👌.",2 ago.,@jaretos
"Pensaría que este informe debe haber durado menos de un minuto porque realmente la economía en el país lleva 15 meses en recesión y contando.
15 meses de los 21 que lleva de gestión el peor presi de la historia y que ha quedado muy chiquito para nuestro México.
✋",2 ago.,@MauricioViramon
"8 de cada 10 respaldando con todo la 4T Presidente, los borolasnos y conservadores están desesperados no logran descarrilar la 4T, bueno, ni el virus ni la crisis, escenarios que imaginaron lo lograrían, lo han hecho, están perdidos!

Se les viene la misma paliza del 18 en el 21.",2 ago.,@ChicShion
"DEJE DE MENTIR Y ENGAÑAR..!!!!

Aquí el informe del día...

47,472 muertos.
9,556 contagios hoy.
434,193 casos. 

Ah! Y no deje de multiplicar x3 los datos..!!!

#AmloFracasoPresidencial 😡😡😡",2 ago.,@kaisersozemex
"El resumen:

-18% y cayendo.

Fin.",2 ago.,@Rey_Fifi
"-47 mil x 3 muertes por Covid19
-57,255 homicidios en lo que va del sexenio
-70 millones de hogares sin poder comprar la canasta básica
-12.5 millones de mexicanos han perdieron su ingreso.

¿Cómo pueden apoyar esto?
¿Cómo pueden decir que vamos bien y que la estrategia funcionó?",2 ago.,@aracelibs
"Más de 65 milllnes de mexicanos no tienen para comprar la canasta básica 

Eso nunca se vio en México 

Dimite ya, no sirves para dirigir un país",2 ago.,@rr_analu
"“Con todo respeto”, pero no nos interesan TUS DATOS, conocemos las cifras REALES de la economía familiar y nacional.

Cayó 18% , la peor caída en la historia moderna de México 🇲🇽",2 ago.,@RickDjMx
"¿Saben si los expertos en tener cubreboca (los PRIANISTAS),ya se lo quitaron y ahora sí hablarán de sus sobornos con lo de la ""Reforma Energética"" y el ""Pacto por México""?

Los fachos si que son expertos para no solo tener cubreboca,sino también en no quitarse el bozal",2 ago.,@HctorDetectivMx
Estamos en quiebra en la peor crisis que hemos tenido. No seas demagogo y fomenta la inversión y el crecimiento.,2 ago.,@UnidosVSMorena
"Cuentame uno de vaqueros.

Eres el peor presidente que he visto en mi vida.

No te importan los niños con cáncer
No te importa generar empleo
No te importa tirar el dinero como mandando y regresando el avión, entre mil cosas más.
No te importa acabar con el país

#AMLOseVA",2 ago.,@AmloCuentas
"Casi 10 mil contagios en 24 horas!!
Hasta cuándo va a seguir negando la realidad?
Se quiere quedar solo en el país?

La historia también lo juzgará también a usted, la historia y el pueblo no lo olvidarán... Inepto!",2 ago.,@ViejoZkr
Que alguien le expliqué al antiguo @lopezobrador_  que un crédito no es reactivar tu economia,2 ago.,@horaciomdo
Saludos mi #LordPeje 💪 quiero ver a los ardidos atacandome.,2 ago.,@gerardoaz1993
"Pues que vas a reportar, México vive la peor crisis de su historia y tú comiendo plátano",2 ago.,@25kolia
Oh!  Esa es la tablet de los otros datos!,2 ago.,@rbnmendoza5
"No lo abran , está de la verja , les ahorro el link",2 ago.,@ivanlopez22
La economía está de la chingada. No se para qué haces este tipo de videos. Eres un mentiroso López.,2 ago.,@LuisAltamiranoR
